Theor.Mass,S_4,I_4,D_4,S_9,I_9,D_9,S_10,I_10,D_10,S_12A,I_12A,D_12A,S_12B,I_12B,D_12B
Label,Spring,Spring,Spring,Summer,Summer,Summer,Autumn,Autumn,Autumn,Winter,Winter,Winter,Winter,Winter,Winter
204.0226089,0,0,11980,0,0,0,0,0,0,0,0,0,0,0,0
204.0502635,0,11430,0,0,0,0,0,0,0,0,0,0,0,0,0
204.0655196,11990,0,11140,14750,11580,14480,0,13740,0,0,0,12320,0,12010,0
204.076753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.0896398,0,28960,23740,0,0,0,0,0,0,0,0,0,0,0,0
204.1019051,0,0,0,0,0,0,0,0,0,0,0,27620,0,28440,24160
204.1052759,0,0,0,0,0,0,0,0,29140,0,0,0,0,0,0
204.1260253,13090,15520,14170,0,0,0,0,0,0,0,0,0,0,0,0
204.1382906,0,0,0,0,0,13170,0,0,0,0,14250,0,0,0,0
204.1416614,0,0,0,0,0,0,0,0,0,0,0,0,10260,0,15860
205.034279,26150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.0356165,0,0,19810,0,0,0,0,0,0,0,0,0,0,0,0
205.0455124,0,16070,0,0,0,0,0,0,0,0,0,0,0,0,0
205.0485032,0,0,0,0,0,10630,0,0,0,0,0,0,13230,0,0
205.0495352,0,0,0,20710,10340,0,12200,0,10210,0,0,0,0,0,0
205.052906,17840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.062422,0,0,0,0,0,0,0,0,0,0,15630,0,0,11700,0
205.0647913,0,0,0,17240,12080,13070,0,14950,13620,0,0,10980,0,0,0
205.0706646,0,30080,31280,0,0,0,0,0,0,0,0,0,0,0,0
205.072002,56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.0859207,0,22550,22890,0,32270,36130,33130,41720,38770,0,0,41570,39340,35840,34550
205.0988075,0,0,0,0,0,0,0,0,0,0,0,23580,20550,0,27440
205.1005249,0,0,0,0,0,0,0,29430,0,0,0,0,0,25390,0
205.1223062,0,10670,0,0,0,0,0,0,0,0,46900,0,0,43620,0
206.0325188,0,0,10170,0,0,0,0,0,0,0,0,0,0,0,0
206.0348882,14640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.048155,0,0,0,10380,0,0,0,0,0,0,0,0,0,0,0
206.057671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.0659135,25200,22970,0,0,0,0,0,0,0,0,0,0,0,0,0
206.0667819,0,0,19340,0,0,0,0,0,0,0,0,0,0,0,0
206.0811697,0,0,0,0,19890,18100,17340,23750,20420,10820,19160,23390,0,0,27820
206.1052898,29400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.1175552,0,0,0,0,0,25330,0,26670,32600,16350,0,0,0,27360,46650
206.120926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.1539407,0,0,0,11240,0,0,0,0,0,0,0,0,0,0,0
207.0189038,0,25930,28750,0,0,0,0,0,0,0,0,0,0,0,0
207.0287997,0,0,0,0,0,0,0,0,0,0,10060,0,0,0,0
207.0321706,0,0,0,0,0,12960,0,11330,11590,0,0,0,0,0,11010
207.0499291,0,23870,22430,0,0,0,0,0,0,0,0,0,0,0,0
207.0512665,35700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207.0641533,0,0,0,0,0,0,0,0,16730,0,0,15560,0,0,13810
207.0651853,0,0,0,26880,0,17740,0,0,0,0,0,0,0,14200,0
207.0685561,0,0,14130,0,0,0,0,0,0,0,0,0,0,0,0
207.078072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21690
207.0804414,0,0,0,0,18590,16660,0,0,21470,0,0,19060,0,0,0
207.0863146,53370,37790,46260,0,0,0,0,0,0,0,0,0,0,0,0
207.1005388,0,0,0,0,0,0,0,0,0,0,0,31440,0,0,0
207.1015708,0,23220,20030,46020,28200,31200,29090,30030,29870,14000,26110,0,28500,27180,32870
207.116175,0,0,0,0,0,0,0,0,0,0,0,0,25350,0,0
207.1227001,0,0,11860,0,0,0,0,0,0,0,0,0,0,0,0
207.1379563,0,0,0,26530,0,0,0,11920,0,0,0,0,0,0,0
208.020026,0,0,13050,0,0,0,0,0,0,0,0,0,0,0,0
208.0240487,11730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208.0451781,16020,12360,13160,0,0,0,0,0,0,0,0,0,0,0,0
208.0604342,0,0,0,0,0,0,0,11400,0,0,0,0,0,0,0
208.0815636,19550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208.0968197,0,0,0,24940,0,0,18450,0,0,0,0,0,18580,0,21800
208.1209399,0,18650,0,0,0,0,0,0,0,0,0,0,0,0,0
208.1332052,0,0,0,0,0,13290,0,0,0,0,17480,16580,15470,15550,17510
208.1365761,0,0,0,16500,0,0,12460,0,13510,0,0,0,0,0,0
209.0305311,20700,0,15540,0,0,0,0,0,0,0,0,0,0,0,0
209.0444498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209.049158,0,0,11470,0,0,0,0,0,0,0,0,0,0,0,0
209.0655792,40060,28040,31700,0,0,0,0,0,0,0,0,0,0,0,0
209.077681,0,0,0,0,0,0,0,11100,0,0,0,0,0,0,0
209.0798034,0,0,0,0,0,15330,12840,0,0,0,0,0,0,0,0
209.0808353,0,0,0,23410,14880,0,0,0,0,0,0,0,11690,0,0
209.0960915,0,0,0,38710,34070,36850,0,39330,45570,12300,40500,34490,23140,33510,0
209.1019647,38520,25570,24610,0,0,0,0,0,0,0,0,0,0,0,0
209.1172208,0,20120,0,31560,15850,26460,15610,18530,18050,0,12020,0,10140,0,10330
209.1536063,0,0,0,12290,0,0,10860,0,0,0,0,0,0,0,0
209.160817,0,0,0,0,0,31450,0,0,0,0,0,0,0,0,0
209.1648397,0,0,0,0,0,0,0,0,32360,0,0,18570,0,0,17830
210.0430696,11570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210.0608281,13210,13230,14880,0,0,0,0,0,0,0,0,0,0,0,0
210.0760843,0,0,0,10720,0,0,0,0,0,0,0,0,0,0,0
210.0824459,0,0,11660,0,0,0,0,0,0,0,0,0,0,0,0
210.0972137,0,13840,0,0,0,0,0,0,0,0,0,0,0,0,0
210.0980821,20240,0,19680,0,0,0,0,0,0,0,0,0,0,0,0
210.0994463,0,0,0,0,0,0,0,0,0,0,0,0,10550,0,0
210.1124698,0,0,0,19560,11270,0,13700,0,0,14200,0,0,0,0,0
210.1335992,0,12730,0,0,0,0,0,0,0,0,0,0,0,0,0
210.1488553,0,0,0,0,0,0,0,0,0,0,10680,0,0,0,0
211.0448437,31660,16220,16330,0,0,0,0,0,0,0,0,0,0,0,0
211.0600999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211.0614373,19390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211.075356,0,0,0,26230,25590,23220,14570,26610,26460,0,21010,0,0,0,25120
211.0812292,33860,25620,33830,0,0,0,0,0,0,0,0,0,0,0,0
211.0954534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211.0964854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211.1117415,0,0,0,41890,39820,42580,24910,45750,48780,15430,46330,42230,0,37460,43430
211.1328709,20480,17070,15910,0,0,0,0,0,0,0,0,0,0,0,0
212.0375903,0,11770,0,0,0,0,0,0,0,0,0,0,0,0,0
212.0587197,11870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212.070605,0,0,0,11600,0,0,0,0,0,0,0,0,0,0,0
212.0739758,16530,0,0,0,0,0,0,14980,0,0,17250,0,0,0,0
212.0764782,0,0,0,0,12640,0,0,0,0,0,0,19510,0,0,0
212.079469,0,0,0,0,0,0,0,0,0,0,0,0,0,20740,0
212.0917344,0,0,11080,0,0,0,0,0,0,0,0,0,0,0,0
212.1029677,10520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212.1128637,0,0,0,0,16840,14670,0,20360,0,0,0,0,0,15660,14500
212.1150964,0,0,0,0,0,0,0,0,18830,0,0,0,0,0,0
212.1158545,0,0,0,12840,0,0,0,0,0,13070,22490,0,0,0,0
213.036862,0,11040,0,0,0,0,0,0,0,0,0,0,0,0,0
213.0393644,16440,0,11130,0,0,0,0,0,0,0,0,0,0,0,0
213.0522512,0,0,0,0,0,0,0,11940,0,0,11190,0,0,0,0
213.0546206,0,0,0,16240,11450,11930,0,0,10830,0,0,0,0,0,0
213.0675074,0,0,0,0,0,0,0,0,0,0,0,0,12450,0,0
213.0717272,0,0,0,25270,16820,0,0,0,0,0,0,0,0,0,0
213.0757499,37950,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
213.0910061,0,0,0,46500,0,44800,27340,48430,52890,14030,44650,0,0,0,0
213.093345,0,0,0,0,0,0,0,0,0,0,0,41420,28110,0,0
213.0943769,0,18900,0,0,0,0,0,0,0,0,0,0,0,0,0
213.0968793,21730,0,18930,0,0,0,0,0,0,0,0,0,0,0,0
213.1111035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213.1273916,0,0,0,37470,0,33340,25710,38560,42650,0,0,35470,24440,36750,37300
213.1307624,0,16920,0,0,0,0,0,0,0,0,0,0,0,0,0
214.0557428,13770,0,13370,0,0,0,0,0,0,0,0,0,0,0,0
214.0743697,0,14860,0,0,0,0,0,0,0,0,0,0,0,0,0
214.0896259,0,0,0,19750,15550,19310,0,19060,21650,0,24010,21540,15870,18050,22300
214.0921283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214.1073844,11690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214.1103752,0,12830,0,0,0,0,0,0,0,0,0,0,0,0,0
214.1260114,0,0,0,12500,14250,13230,0,13340,0,0,0,0,0,14590,12060
215.018629,0,0,11450,0,0,0,0,0,0,0,0,0,0,0,0
215.0199664,12980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215.0550145,31860,22780,21020,0,0,0,0,0,0,0,0,0,0,0,0
215.0679013,0,0,0,0,0,0,0,0,0,0,0,0,0,22390,0
215.0696187,0,0,0,0,0,0,0,0,0,11820,0,0,0,0,0
215.0702706,0,0,0,30110,23390,25730,16230,25170,23190,0,24120,24250,0,0,0
215.0726095,0,0,30220,0,0,0,0,0,0,0,0,0,0,0,0
215.0761439,0,0,0,0,0,0,0,0,0,0,0,0,46810,0,0
215.081504,0,0,0,0,0,0,0,0,0,0,0,34940,0,0,0
215.0848748,0,0,0,0,0,0,0,0,0,15040,0,0,0,0,0
215.0873772,0,0,0,0,32060,0,0,0,0,0,0,0,0,0,0
215.0914,45760,28550,29470,0,0,0,0,0,0,0,0,0,0,0,0
215.1066561,0,0,0,54800,46870,45970,31160,0,55170,16130,48400,44770,33570,46360,0
215.110027,47510,64680,34780,0,0,0,0,0,0,0,0,0,0,0,0
215.1267536,0,0,0,0,0,12550,0,0,0,0,0,0,0,0,0
215.1430416,0,0,0,27050,20310,0,0,21730,0,0,21930,16150,16350,0,20320
216.0403675,0,0,11380,0,0,0,0,0,0,0,0,0,0,0,0
216.0511319,14520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216.0536343,0,18920,0,0,0,0,0,0,0,0,0,0,0,0,0
216.0655196,0,0,0,0,0,0,0,0,0,0,0,0,11610,0,10480
216.0713928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216.0896398,18490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216.0978824,0,0,0,0,0,0,0,42530,38500,0,41150,35920,0,0,0
216.1019051,0,0,0,0,0,0,21750,0,0,12630,0,0,20820,33620,0
216.1052759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216.1260253,0,0,10900,0,0,0,0,0,0,0,0,0,0,0,0
216.1416614,0,0,0,10960,0,10590,0,0,0,0,11680,10810,0,0,0
217.0317766,0,108700,0,0,0,0,0,0,0,0,0,0,0,0,0
217.034279,69590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217.0488833,0,0,0,0,0,0,0,0,0,0,11360,0,0,0,0
217.0495352,0,0,0,0,13640,16200,0,11770,0,0,0,11370,13100,0,10820
217.052906,0,17780,23070,0,0,0,0,0,0,0,0,0,0,0,0
217.0554084,14620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217.0666418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217.0681621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217.0706646,47370,30310,28150,0,0,0,0,0,0,0,0,0,0,0,0
217.0859207,0,0,0,50140,37800,41460,31310,48670,47630,20790,46520,42760,33800,38270,47100
217.0988075,0,0,0,0,0,0,0,0,0,0,0,31580,0,0,0
217.1070501,46330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217.1223062,0,0,0,0,38590,0,0,0,0,0,0,0,0,0,0
217.125677,0,0,0,0,0,0,0,0,0,0,40410,0,0,0,0
217.1434356,0,10370,0,0,0,0,0,0,0,0,0,0,0,0,0
217.1586917,0,0,0,14730,0,10440,0,11450,0,0,0,10910,0,0,0
218.0348882,19400,27340,10470,0,0,0,0,0,0,0,0,0,0,0,0
218.0511458,0,0,10900,0,0,0,0,0,0,0,0,0,0,0,0
218.0634111,0,0,20450,0,0,0,0,0,0,0,0,0,0,0,0
218.0659135,24900,23680,0,0,0,0,0,0,0,0,0,0,0,0,0
218.0771469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218.0788003,0,0,0,0,25460,0,0,0,0,0,0,0,0,0,0
218.0811697,0,0,0,0,0,0,20420,32510,0,14680,32680,23760,0,27600,25530
218.1052898,25220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218.1175552,0,0,0,0,0,21570,0,0,0,13350,0,22440,0,0,0
218.120926,0,0,0,24010,0,0,19640,26470,0,0,0,0,0,0,0
218.1386845,0,14200,0,0,0,0,0,0,0,0,0,0,0,0,0
218.1539407,0,0,0,0,12120,0,0,0,0,0,0,10520,0,11930,11870
219.0135436,13770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219.0287997,0,0,0,11060,0,0,0,0,0,0,0,0,0,0,0
219.0499291,41060,21160,23000,0,0,0,0,0,0,0,0,0,0,0,0
219.0651853,0,18400,0,31040,0,18640,15980,0,15730,12440,0,17270,0,0,0
219.0723959,0,0,0,0,0,0,0,0,0,0,43360,0,0,0,0
219.078072,0,0,0,0,0,0,12250,0,0,0,0,18560,0,0,0
219.0804414,0,0,0,21730,16960,19100,0,0,0,0,0,0,0,0,0
219.0863146,61110,34650,0,0,0,0,0,0,0,0,0,0,0,0,0
219.1005388,0,25340,23560,0,0,0,0,0,0,0,0,0,0,0,0
219.1015708,19060,0,0,0,41580,42180,34610,0,49400,0,0,0,0,0,0
219.1049416,0,0,0,0,0,0,0,70270,0,0,0,0,0,0,0
219.1144576,0,0,0,0,0,0,0,0,0,0,15070,0,0,0,0
219.1227001,37230,21390,19930,0,0,0,0,0,0,0,0,0,0,0,0
219.1369243,0,10950,0,0,0,0,0,0,0,0,0,0,0,0,0
219.1379563,0,0,0,0,0,24630,0,0,0,0,0,21540,0,0,22680
219.1413271,0,0,0,0,0,0,0,28640,29660,15080,0,0,0,0,0
219.1743418,0,0,0,16230,14000,18330,15420,21540,21840,0,0,0,0,0,0
220.0451781,0,12600,12190,0,0,0,0,0,0,0,0,0,0,0,0
220.0604342,10970,0,0,11170,0,0,0,0,0,0,0,0,0,0,0
220.063425,0,0,0,0,0,10340,0,0,0,0,0,0,0,0,11410
220.063805,0,0,0,0,0,0,0,0,0,0,10740,0,0,0,0
220.0667959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.073321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.0815636,0,20270,25530,0,0,0,0,0,0,0,0,0,0,0,0
220.082432,29310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.0968197,0,0,0,31570,19610,24120,19500,24680,26640,0,30050,27620,23660,25840,24680
220.1332052,0,0,0,29390,25820,25870,19480,0,0,17660,0,0,0,0,0
220.1543346,0,12680,0,0,0,0,0,0,0,0,0,0,0,0,0
220.1695908,0,0,0,0,0,0,0,0,0,0,0,10990,0,12280,12630
220.1729616,0,0,0,0,0,11770,0,14080,0,0,0,0,0,0,0
221.0291937,23890,14610,15090,0,0,0,0,0,0,0,0,0,0,0,0
221.0444498,0,0,0,13940,0,0,0,0,0,0,0,0,0,0,0
221.0597059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.0630768,0,0,33110,0,0,0,0,0,0,0,0,0,0,0,0
221.0655792,52620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.0798034,0,0,0,0,0,0,0,0,0,15990,0,0,0,0,0
221.0808353,15920,20430,18360,35490,24510,26620,23790,0,0,0,0,0,0,23420,0
221.088046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53910
221.0937221,0,0,0,0,0,0,0,0,0,0,0,0,0,23120,0
221.0960915,0,0,0,25940,22270,21580,12560,0,0,0,0,0,0,0,0
221.1019647,55090,37390,46970,0,0,0,0,0,0,0,0,0,0,0,0
221.1172208,23660,23190,26170,54520,29350,53500,35630,39020,0,16130,0,30700,0,0,0
221.1244315,0,0,0,0,0,0,0,0,0,0,0,0,48940,57070,57720
221.1301076,0,0,0,0,0,0,0,0,0,16200,0,0,0,0,0
221.1383502,16460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.1536063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222.0608281,22380,0,15030,0,0,0,0,0,0,0,0,0,0,0,0
222.0760843,0,0,0,20210,13770,14290,0,15100,0,0,15810,0,12210,0,15830
222.0794551,0,0,0,0,0,0,0,0,19340,0,0,0,0,0,0
222.0972137,26870,23750,26290,0,0,0,0,0,0,0,0,0,0,0,0
222.1124698,0,0,0,0,0,0,21320,0,27000,16240,0,29710,0,22180,33920
222.1237032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222.1488553,0,0,0,0,13800,0,0,0,16740,10280,16040,16390,0,0,13260
223.011449,0,0,20520,0,0,0,0,0,0,0,0,0,0,0,0
223.0448437,38960,28950,0,0,0,0,0,0,0,0,0,0,0,0,0
223.0600999,0,0,0,16960,0,0,0,0,11590,0,0,0,11200,0,0
223.0713333,0,0,0,0,0,0,0,0,0,0,19000,0,0,16660,0
223.0729867,0,0,0,0,0,16950,0,0,0,0,0,15840,0,0,0
223.075356,0,0,0,0,14380,0,0,18000,0,0,0,0,0,0,0
223.0776949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.0787268,0,45650,0,0,0,0,0,0,0,0,0,0,0,0,0
223.0812292,68890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.0954534,0,0,0,0,14810,0,19010,0,0,0,0,0,0,0,0
223.0964854,0,25430,0,29360,0,18980,0,0,0,15330,0,0,0,0,10280
223.1117415,0,0,0,33970,29290,32760,22940,36390,0,0,33330,31390,0,0,0
223.1151123,0,23300,0,0,0,0,0,0,0,0,0,0,0,0,0
223.1176147,35890,0,20060,0,0,0,0,0,0,0,0,0,0,0,0
223.131839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.1328709,19850,17900,15490,25200,10010,10100,14540,10920,14090,0,12200,0,0,0,0
223.1400815,0,0,0,0,0,0,0,0,0,19710,0,0,0,0,37090
224.0164609,0,0,12600,0,0,0,0,0,0,0,0,0,0,0,0
224.0400927,12440,13840,10630,0,0,0,0,0,0,0,0,0,0,0,0
224.0553488,0,10910,0,0,0,0,0,0,0,0,0,0,0,0,0
224.0665822,0,0,0,13360,0,0,0,0,0,0,0,0,0,0,0
224.0764782,18970,18310,19000,0,0,0,0,0,0,0,0,0,0,0,0
224.08858,0,0,0,0,0,0,0,13420,0,0,0,0,0,0,0
224.0917344,0,0,0,19950,0,0,13140,0,0,0,13450,0,0,0,0
224.0951052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224.1281199,0,0,0,0,0,0,15270,0,19740,0,17270,42570,0,0,42880
224.1492492,0,16750,16180,0,0,0,0,0,0,0,0,0,0,0,0
224.1645054,0,0,0,20510,0,11360,15220,10860,13220,10740,0,12300,15420,13950,11840
225.0241083,12220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.0427352,0,10090,12040,0,0,0,0,0,0,0,0,0,0,0,0
225.0546206,0,0,0,12880,0,0,0,10190,0,0,0,0,0,0,0
225.0579914,0,21740,0,0,0,0,0,0,0,0,0,0,0,0,0
225.074718,0,0,0,0,0,0,0,0,0,10090,0,0,0,0,0
225.0757499,22180,15910,16510,0,0,0,0,0,0,0,0,0,0,0,0
225.0910061,0,0,0,0,33990,30890,15900,35390,36360,0,0,28400,18360,28690,28530
225.0943769,59020,38860,47810,0,0,0,0,0,0,0,0,0,0,0,0
225.1111035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.1121354,0,23570,24050,17010,0,0,0,0,0,0,0,0,0,0,0
225.1273916,0,0,0,31210,28440,0,18310,32830,0,14340,34410,0,0,29840,0
225.148521,13820,12070,13470,0,0,0,0,0,0,0,0,0,0,0,0
225.1597543,0,0,0,0,0,0,0,0,0,0,0,0,13740,0,0
225.1961399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.0346134,10210,12550,0,0,0,0,0,0,0,0,0,0,0,0,0
226.0611029,24110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.0627563,0,22910,26080,0,0,0,0,0,0,0,0,0,0,0,0
226.0773605,0,0,0,0,0,0,0,0,0,0,23540,0,0,0,0
226.0822323,0,0,0,0,0,0,0,0,0,10610,0,0,0,28930,0
226.0921283,0,10870,11260,0,0,0,0,0,0,0,0,0,0,0,0
226.0951191,16220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.1073844,0,0,0,11620,0,0,0,0,0,0,0,0,0,0,0
226.1260114,0,0,0,0,0,0,0,0,11620,0,0,0,0,0,0
226.1285138,10570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227.0219998,0,12110,0,0,0,0,0,0,0,0,0,0,0,0,0
227.0397583,12380,0,10300,0,0,0,0,0,0,0,0,0,0,0,0
227.0525121,0,17320,0,0,0,0,0,0,0,0,0,0,0,0,0
227.0550145,20510,0,17450,0,0,0,0,0,0,0,0,0,0,0,0
227.0702706,0,26330,0,27030,21670,23450,15330,0,28620,0,0,0,0,0,0
227.0761439,0,0,0,0,0,0,0,0,0,0,42830,0,0,0,38780
227.0831574,0,0,0,0,0,0,0,0,20230,0,0,0,0,0,0
227.0873772,0,0,0,0,0,0,0,0,0,0,0,0,10020,0,0
227.0914,38260,0,24920,0,0,0,0,0,0,0,0,0,0,0,0
227.1066561,0,0,0,47120,43840,48910,27190,50510,54710,13130,0,0,30480,44740,48960
227.108995,0,0,0,0,0,0,0,0,0,0,45050,43620,0,0,0
227.110027,52280,84620,41750,0,0,0,0,0,0,0,0,0,0,0,0
227.1267536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227.1277855,0,0,15620,0,0,0,0,0,0,0,0,0,0,0,0
227.1430416,0,0,0,26980,25840,21780,0,25610,29280,10020,24260,0,19340,24980,25940
227.1631391,13840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227.1754044,0,0,0,0,0,46710,0,0,74740,0,18670,45930,0,15650,46500
227.2005565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.0502635,0,0,15570,0,0,0,0,0,0,0,0,0,0,0,0
228.0511319,0,20030,0,0,0,0,0,0,0,0,0,0,0,0,0
228.0536343,21480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.0655196,0,0,0,14520,0,0,0,0,10470,0,0,12500,11530,0,0
228.0713928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.0722612,0,0,11100,0,0,0,0,0,0,0,0,0,0,0,0
228.086649,0,22830,0,0,0,0,0,0,0,0,0,0,0,0,0
228.0978824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.1019051,0,0,0,25560,21380,31500,17780,0,33080,0,26660,23740,0,0,0
228.1052759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.1147919,17230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.15942,0,0,0,0,0,0,0,0,0,0,0,11290,0,0,13260
228.232191,0,0,0,0,0,0,0,14090,0,0,0,0,0,0,0
229.034279,23860,13950,0,0,0,0,0,0,0,0,0,0,0,0,0
229.0414897,0,0,35490,0,0,0,0,0,0,0,0,0,0,0,0
229.0471658,0,0,0,0,0,0,0,0,0,0,0,0,12210,0,0
229.0495352,0,0,0,16770,10900,11090,10650,12440,0,0,0,0,0,0,12030
229.052906,0,14100,0,0,0,0,0,0,0,0,0,0,0,0,0
229.0666418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229.0681621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229.0706646,0,0,27800,0,0,0,0,0,0,0,0,0,0,0,0
229.0859207,0,0,0,37520,36790,38920,0,0,0,0,39940,0,0,36560,0
229.0892915,0,0,0,0,0,0,0,0,0,0,0,61550,0,0,0
229.0917939,0,0,0,0,0,0,0,66080,68080,0,0,0,0,0,0
229.0988075,0,0,0,0,0,0,0,0,0,0,22090,0,0,0,0
229.1030273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229.1070501,43550,30680,29480,0,0,0,0,0,0,0,0,0,0,0,0
229.1223062,0,0,0,48280,41680,39810,30910,45300,45680,0,49260,41780,32860,41720,45070
229.125677,29910,53880,28290,0,0,0,0,0,0,0,0,0,0,0,0
229.1424036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229.1434356,0,0,0,0,0,30740,0,0,0,0,0,0,0,0,0
229.1586917,0,0,0,17280,0,0,0,0,0,0,0,13000,0,0,12390
229.1620625,0,0,0,0,0,0,0,0,0,0,12660,0,0,0,0
230.0348882,13300,0,11030,0,0,0,0,0,0,0,0,0,0,0,0
230.0634111,0,28490,19230,0,0,0,0,0,0,0,0,0,0,0,0
230.0659135,25320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.0811697,0,0,11660,0,18380,0,17550,22240,0,0,0,17520,0,0,0
230.0870429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.102299,0,23260,0,0,0,0,0,0,0,0,0,0,0,0,0
230.1175552,0,0,0,0,0,0,18110,29380,32690,12990,0,0,19630,0,0
230.120926,0,0,0,23500,20600,25290,0,0,0,0,23080,0,0,23030,0
230.1386845,0,0,13680,0,0,0,0,0,0,0,0,0,0,0,0
230.1499179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.1539407,0,0,0,11320,0,10940,10590,0,0,0,12480,0,0,0,0
230.1573115,0,0,0,0,0,0,0,10360,0,0,0,10500,0,10980,0
231.0135436,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.0459064,0,0,23830,0,0,0,0,0,0,0,0,0,0,0,0
231.0474267,35860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.0499291,0,24770,0,0,0,0,0,0,0,0,0,0,0,0,0
231.0651853,0,0,0,0,0,18430,17550,18020,19460,10740,0,0,0,0,0
231.0710585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37620
231.078072,0,0,0,0,0,0,0,0,17770,0,0,0,0,0,0
231.0804414,0,0,0,17050,0,15560,0,0,0,0,0,0,10820,11920,0
231.0822919,0,0,0,0,0,0,13310,0,0,12340,0,0,0,0,0
231.0838122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.0863146,60410,34760,30990,0,0,0,0,0,0,0,0,0,0,0,0
231.1015708,24720,28550,27890,60560,45910,0,0,57080,0,0,0,0,0,0,0
231.1227001,46430,27980,25870,0,0,0,0,0,0,0,0,0,0,0,0
231.1369243,0,12180,0,0,0,0,0,0,0,0,0,0,0,0,0
